Date (UTC),URL,Image,Text,Scrape Date,Alert Type,Ransomware,Victimized Entity,Hashtagged country,Entity in image,Country,Industry
2024-03-01 18:28:00+00:00,https://twitter.com/dexpose_io/status/1763632439811825689#m,https://pbs.twimg.com/media/GHmuJbwXIAAwRCU.jpg,????Alleged sale of RCE 0-day exploit for Microsoft Office ????  A Remote Code Execution (RCE) exploit for Microsoft Office is allegedly up for sale. this user claims it can execute commands via cmd/powershell. Stay vigilant against cyber threats  #RCE #MicrosoftOffice #CyberSecurity,2024-04-25 08:54:00+00:00,UNK,UNK,UNK,UNK,provided,not visible,Insufficient information
2024-03-01 17:37:00+00:00,https://twitter.com/dexpose_io/status/1763619537306444280#m,https://pbs.twimg.com/media/GHmib7NXEAAgxI3.jpg,"???? Cybersecurity Alert ???? - Kick falls victim to Mogilevich Ransomware, with the group claiming access to 75GB of data, including streamers/users and affiliate program information. - #Kick #MogilevichRansomware #CyberSecurity #DataBreach #Ransomware #Australia ???????????",2024-04-25 08:54:00+00:00,Ransomware,Mogilevich Ransomware,Kick,Australia,KICK,Australia,Media & Entertainment
2024-03-01 15:16:00+00:00,https://twitter.com/dexpose_io/status/1763584193391370260#m,https://pbs.twimg.com/media/GHmCZbYWcAA-NiK.jpg,"???? Cybersecurity Alert ???? - Shein falls victim to Mogilevich Ransomware, with the group claiming access to 300GB of sensitive data, including customer and employee information. - #Shein #MogilevichRansomware #CyberSecurity #DataBreach #Ransomware #China ???????????",2024-04-25 08:54:00+00:00,Ransomware,Mogilevich Ransomware,Shein,China,SHEIN,China,Consumer Durables & Apparel
2024-03-01 13:03:00+00:00,https://twitter.com/dexpose_io/status/1763550505689809313#m,https://pbs.twimg.com/media/GHlTgFAXkAACXzi.jpg,"???? Website Defacement Alert ????  Power Proff allegedly targets Isthaan Financials' website, claiming to have defaced it.  Stay vigilant against cyber threats and bolster your cybersecurity defenses.  #IsthaanFinancials #PowerProff #Defacement #CyberSecurity #CyberAttack #India ????",2024-04-25 08:54:00+00:00,UNK,UNK,Isthaan Financials,India,ISTHAAN FINANCIALS,INDIA,"['Financial Services', 'Commercial & Professional Services']"
2024-03-01 11:33:00+00:00,https://twitter.com/dexpose_io/status/1763527988547596540#m,https://pbs.twimg.com/media/GHlPMAEXAAA_8Nw.jpg,"???? Cybersecurity Incident Alert ????   GARUDA FROM CYBER targets the website of OROKO, resulting in a defacement.    More details available at: https://mirror-h.org/zone/5596387 Take immediate action to reinforce website security measures.  #OROKO #Defacement #CyberSecurity #InfoSec",2024-04-25 08:54:00+00:00,UNK,UNK,OROKO,UNK,OROKO,Ireland,Consumer Services
2024-03-01 11:27:00+00:00,https://twitter.com/dexpose_io/status/1763526567458738214#m,https://pbs.twimg.com/media/GHlNy1oWkAAM28z.jpg,"???? #Cybersecurity #Incident Alert ????  Sensitive data allegedly leaked from Beijing Huawei Dieter Health Technology Co., Ltd.  Threat actors claim to have dumped 3GB of #SQL files from htohcloud.com, containing names, phone numbers, addresses, DOBs, bank details, SSNs",2024-04-25 08:54:00+00:00,Data Breach,UNK,"Beijing Huawei Dieter Health Technology Co., Ltd.",UNK,"Beijing Huawei Dieter Health Technology Co., Ltd",China,Health Care Equipment & Services
2024-02-29 21:20:00+00:00,https://twitter.com/dexpose_io/status/1763313401881636970#m,https://pbs.twimg.com/media/GHiMHRSX0AAXQD6.jpg,"???? Cybersecurity Alert ????  FAISON falls victim to DragonForce Ransomware. The group claims access to 29.28 GB of organization data, set for publication in 7 days. -- #DragonForce #Ransomware #DataBreach #ArtissimoDesigns #CyberSecurity #ThreatIntel #InfoSec ???????????",2024-04-25 08:54:00+00:00,Ransomware,DragonForce,FAISON,UNK,FAISON,United States,Equity Real Estate Investment Trusts (REITs)
2024-02-29 21:08:00+00:00,https://twitter.com/dexpose_io/status/1763310274990207147#m,https://pbs.twimg.com/media/GHiJMjUWkAA5mFM.jpg,???? Cybersecurity Alert ???? - Artissimo Designs falls victim to DragonForce Ransomware. The group claims to possess 29.28 GB of organization data and threatens to publish it within 7 days. - #DragonForce #Ransomware #DataBreach #ArtissimoDesigns #CyberSecurity #ThreatIntel #InfoSec,2024-04-25 08:54:00+00:00,Ransomware,DragonForce,Artissimo Designs,UNK,Artissimo Designs,United States,Consumer Durables & Apparel
2024-02-29 20:49:00+00:00,https://twitter.com/dexpose_io/status/1763305546663293336#m,https://pbs.twimg.com/media/GHiE8-xWMAAZYkb.jpg,???? Cybersecurity Alert ????  ERWAT falls victim to DragonForce Ransomware. The group claims to possess 11.47 GB of organization data and threatens to publish it within 7 days.  #DragonForce #Ransomware #DataBreach #ERWAT #CyberSecurity #ThreatIntel #InfoSec ???????????,2024-04-25 08:54:00+00:00,Ransomware,DragonForce,ERWAT,UNK,ERWAT,South Africa,Utilities
2024-02-29 18:16:00+00:00,https://twitter.com/dexpose_io/status/1763267133016850681#m,https://pbs.twimg.com/media/GHhiASQW4AA9Q5v.jpg,"???? Data Breach Alert ???? -- Healthline database allegedly leaked.   Threat actors allegedly targeting health, drug, medicine, and remedy blog links.  Take immediate action to secure sensitive information and mitigate risks.  #DataLeak #Healthline #Cybersecurity #ThreatAlert ???????????",2024-04-25 08:54:00+00:00,Data Breach,UNK,Healthline,UNK,Healthline,United States,Health Care Equipment & Services
2024-02-29 14:33:00+00:00,https://twitter.com/dexpose_io/status/1763210997718712443#m,https://pbs.twimg.com/media/GHgupaYWcAAR8nE.jpg,"????Security Breach Alert  Goodin Abernathy LLP targeted by BlackBasta Ransomware. Alleged data breach exposes 455GB of sensitive organizational data, including personal employee information, confidential agreements, case data, and company/user data folders.  #BlackBastaRansomware",2024-04-25 08:54:00+00:00,Ransomware,BlackBasta,Goodin Abernathy LLP,UNK,Goodin Abernathy LLP,United States,Commercial & Professional Services
2024-02-29 14:16:00+00:00,https://twitter.com/dexpose_io/status/1763206492042285559#m,https://pbs.twimg.com/media/GHgq4-mWYAAU4nu.jpg,"???? Security Breach Alert ????  Alan Ritchey, Inc. targeted by BlackBasta Ransomware.   Alleged data breach exposes sensitive information including user data, accounting, legal, and HR files. - #AlanRitcheyInc #BlackBastaRansomware #Cybersecurity #DataBreach #ThreatAlert ???????????",2024-04-25 08:54:00+00:00,Ransomware,BlackBasta,"Alan Ritchey, Inc.",UNK,"Alan Ritchey, Inc.",United States,Transportation
2024-02-29 13:20:00+00:00,https://twitter.com/dexpose_io/status/1763192395481640972#m,https://pbs.twimg.com/media/GHgQjKSWQAAHE_Q.jpg,"???? Security Breach Alert ????  GaP Solutions targeted by LockBit Ransomware. Alleged data publication scheduled for March 20, 2024.  Stay vigilant and reinforce cybersecurity measures.  #GaPSolutions #LockBitRansomware #Cybersecurity #DataBreach #ThreatAlert ???????????",2024-04-25 08:54:00+00:00,Ransomware,LockBit,GaP Solutions,UNK,GAP SOLUTIONS,AUSTRALIA,Consumer Discretionary Distribution & Retail
2024-02-29 12:01:00+00:00,https://twitter.com/dexpose_io/status/1763172624790655294#m,https://pbs.twimg.com/media/GHgMFR3WQAAbUxg.jpg,"???? Cybersecurity Alert ????  Array Networks compromised by Dunghill Ransomware. Alleged access to 2500 GB of sensitive data including SVN, GITLAB, Manufacturing Data, Financial Records, HR Info, and more.  #ArrayNetworks #DunghillRansomware #Cybersecurity #DataBreach #ThreatAlert",2024-04-25 08:54:00+00:00,Ransomware,DunghillRansomware,Array Networks,UNK,Array Networks,United States,Technology Hardware & Equipment
2024-02-29 11:27:00+00:00,https://twitter.com/dexpose_io/status/1763164202569486590#m,https://pbs.twimg.com/media/GHgEDwCWIAED1eN.jpg,"???? Alleged Cybersecurity Breach Alert ????  Sunharbor Manor falls victim to Abyss Ransomware. Alleged data breach on February 29, 2024, includes critical documents like invoices, personal data, and more. #EssentialLabs #8BASE #Ransomware #Cybersecurity #DataBreach #ThreatAlert ???????????",2024-04-25 08:54:00+00:00,Ransomware,Abyss Ransomware,Sunharbor Manor,UNK,Sunharbor Manor,United States,Health Care Equipment & Services
2024-02-29 08:48:00+00:00,https://twitter.com/dexpose_io/status/1763123972789403662#m,https://pbs.twimg.com/media/GHffu-fXEAAi2G5.jpg,"???? Cybersecurity Incident Alert ????  Essential Labs reportedly targeted by 8BASE Ransomware. The group claims to publish the organization's data on February 29, 2024.  Claimed data includes critical documents such as invoices, receipts, personal data, and more.  #8BASE #Ransomware",2024-04-25 08:54:00+00:00,Ransomware,8BASE,Essential Labs,UNK,Essential Labs,United States,Household & Personal Products
2024-02-28 22:00:00+00:00,https://twitter.com/dexpose_io/status/1762960926678946002#m,https://pbs.twimg.com/media/GHdLapaXgAA2MQe.jpg,"???? Cybersecurity Incident Alert ????  Eastern Shipbuilding Group, Inc. reportedly targeted by LOCKBIT 3.0 Ransomware. The group claims to publish organization's data on March 1, 2024.  #EasternShipbuilding #LOCKBIT #Cybersecurity #DataBreach #ThreatAlert ???????????",2024-04-25 08:54:00+00:00,Ransomware,LOCKBIT 3.0,"Eastern Shipbuilding Group, Inc.",UNK,"Eastern Shipbuilding Group, Inc.",United States,Transportation
2024-02-28 18:19:00+00:00,https://twitter.com/dexpose_io/status/1762905315425624492#m,https://pbs.twimg.com/media/GHcY5tIXAAAnuFX.jpg,"???? Cybersecurity Incident Alert????  Change Healthcare and partners hit by ALPHV Ransomware. They claim access to 6TB of sensitive data, including US military/navy personnel PII, medical records, and more.  #ChangeHealthcare #ALPHVRansomware #Cybersecurity #DataBreach ???????????",2024-04-25 08:54:00+00:00,Ransomware,ALPHV Ransomware,Change Healthcare and partners,UNK,Change Healthcare,United States,Health Care Equipment & Services
2024-02-28 17:17:00+00:00,https://twitter.com/dexpose_io/status/1762889650405040226#m,https://pbs.twimg.com/media/GHb05UTWEAEQsoi.jpg,"???? Urgent Security Advisory ????  Vertdure falls victim to LockBit Ransomware. The group claims to publish the organization's data on March 13, 2024.  Remain vigilant and bolster cybersecurity defenses.  #LockBitRansomware #Vertdure #Cybersecurity #DataBreach #ThreatAlert ???????????",2024-04-25 08:54:00+00:00,Ransomware,LockBit,Vertdure,UNK,VERTDURE,CANADA,Commercial & Professional Services
2024-02-28 15:21:00+00:00,https://twitter.com/dexpose_io/status/1762860558255034777#m,https://pbs.twimg.com/media/GHbwBk8WIAA3ahJ.jpg,"???? Cybersecurity Incident Alert ????  Sund Birsta falls victim to LockBit Ransomware.   The group claims to publish the organization's data on March 13, 2024.  Stay vigilant and take proactive cybersecurity measures.  #LockBitRansomware #Cybersecurity #DataBreach #ThreatAlert",2024-04-25 08:54:00+00:00,Ransomware,LockBit,Sund Birsta,UNK,SUND BIRSTA,Sweden,Materials
2024-02-28 13:13:00+00:00,https://twitter.com/dexpose_io/status/1762828278652457343#m,https://pbs.twimg.com/media/GHbS5hTWAAAD6LE.jpg,???? Cybersecurity Incident Alert ????  AB Texel targeted by Cactus Ransomware. The group claims access to organization's data. Sample data surfaced on dark web portal.  Stay vigilant and prioritize cybersecurity measures.  #ABTexel #CactusRansomware #Cybersecurity #DataBreach,2024-04-25 08:54:00+00:00,Ransomware,Cactus Ransomware,AB Texel,UNK,AB TEXEL,Netherlands,Transportation
2024-02-28 07:53:00+00:00,https://twitter.com/dexpose_io/status/1762747715652325886#m,https://pbs.twimg.com/media/GHaIJ1pWIAA4w9V.jpg,"???? Cybersecurity Alert ????: Bertani Trasporti hit by 8BASE Ransomware.   Data threatened for release on March 6, 2024. Allegedly includes sensitive documents: invoices, receipts, personal data, and more.  #BertaniTrasporti #8BASE #Ransomware ???????????",2024-04-25 08:54:00+00:00,Ransomware,8BASE,Bertani Trasporti,UNK,Bertani Trasporti SPA,Italy,Transportation
2024-02-28 07:20:00+00:00,https://twitter.com/dexpose_io/status/1762739548822393229#m,https://pbs.twimg.com/media/GHaB4liWcAABQoX.jpg,"???? New Cybersecurity Threat Alert ????  RWF Fr??melt targeted by 8BASE Ransomware.   Data breach imminent on March 6, 2024. Alleged compromised data includes invoices, receipts, personal info, and more.   Strengthen cybersecurity measures now!  #RWF #8BASE #Ransomware #DataBreach ???????",2024-04-25 08:54:00+00:00,Ransomware,8BASE,RWF Fr??melt,UNK,RWF FR??MELT,Austria,Insufficient Information
2024-02-27 22:23:00+00:00,https://twitter.com/dexpose_io/status/1762604508574544192#m,https://pbs.twimg.com/media/GHYHQ_WWMAATyZM.jpg,???? Alleged sale of Microsoft Outlook RCE CVE-2024-21413 and CVE-2024-23897! Threat actor offering to sell vulnerabilities.   Stay vigilant!   #MicrosoftOutlook #RCE #CVE #CyberSecurity ???????????,2024-04-25 08:54:00+00:00,UNK,UNK,UNK,UNK,Microsoft,,Software & Services
2024-02-27 20:29:00+00:00,https://twitter.com/dexpose_io/status/1762575677402832928#m,https://pbs.twimg.com/media/GHXs1woX0AAW0CT.jpg,"???? RANSOMWARE??ALERT :  Ireland's Department of Foreign Affairs targeted by Mogilevich Ransomware. Group claims access to 7 GB of organizational data, including critical documents.  Data sale deadline: March 3, 2024.  - #Mogilevich #Ransomware #Ireland #CyberSecurity #DataBreach",2024-04-25 08:54:00+00:00,Ransomware,Mogilevich,Ireland's Department of Foreign Affairs,Ireland,Department of Foreign Affairs,Ireland,Government and public sector
2024-02-27 19:41:00+00:00,https://twitter.com/dexpose_io/status/1762563514198003831#m,https://pbs.twimg.com/media/GHXh6UYXEAAi7QO.jpg,"??? Breaking: Epic Games Hit by Mogilevich Ransomware  189 GB of sensitive data compromised, including emails, passwords, payment details, and source code.  Sale deadline: March 4, 2024.  Stay vigilant!   #EpicGames #Mogilevich #Ransomware #CyberSecurity #DataBreach #Gaming",2024-04-25 08:54:00+00:00,Ransomware,Mogilevich,Epic Games,UNK,Epic Games,United States,Media & Entertainment
2024-02-27 16:24:00+00:00,https://twitter.com/dexpose_io/status/1762514164059197501#m,https://pbs.twimg.com/media/GHW1MHJXoAAEr0A.jpg,"????Cyber Alert ????   Alleged leak of Australian resident database reported. Names, DOBs, addresses, emails compromised.   Stay vigilant!   #DataLeak #DataBreach #CyberSecurity #Australia",2024-04-25 08:54:00+00:00,Data Breach,UNK,Australian resident database,Australia,The image provided is too blurred to accurately identify any organization or country.,UNK,Insufficient Information
2024-02-27 13:32:00+00:00,https://twitter.com/dexpose_io/status/1762470681466249399#m,https://pbs.twimg.com/media/GHWNbT3WQAIs3Y9.jpg,"???? Urgent Cybersecurity Alert ???? Alleged sale of phpMyAdmin 3300 accesses detected.   Stay vigilant, protect your data. - #phpMyAdmin #DataBreach #DarkWeb #CyberSecurity",2024-04-25 08:54:00+00:00,Data Breach,UNK,phpMyAdmin,UNK,UNK,UNK,Software & Services
2024-02-27 10:24:00+00:00,https://twitter.com/dexpose_io/status/1762423327602114942#m,https://pbs.twimg.com/media/GHVHPE_XgAAAtX6.jpg,"???? Alert: Groupe M7 targeted by Blackout Ransomware. - 10 GB of crucial data compromised, including internal documents, financial reports, and employee records. DarkWeb portal showcases sample screenshots, indicating imminent publication. - #Blackout #Ransomware #CyberSecurity ????",2024-04-25 08:54:00+00:00,Ransomware,Blackout,Groupe M7,UNK,GROUPE M7,Canada,Capital Goods
2024-02-27 07:34:00+00:00,https://twitter.com/dexpose_io/status/1762380782725734836#m,https://pbs.twimg.com/media/GHU79OjWIAAfn1J.jpg,"???? Breaking News: CH Armenti??res hit by Blackout Ransomware, exposing sensitive patient data.  Reports indicate access to 20 GB of data, including personal info of 900,000+ patients.   #CHArmenti??res #Blackout #Ransomware #DataBreach #CyberSecurity #Healthcare #InfoSec ???????????",2024-04-25 08:54:00+00:00,Ransomware,Blackout,CH Armenti??res,UNK,Centre Hospitalier d'Armenti??res,France,Health Care Equipment & Services
2024-02-26 20:25:00+00:00,https://twitter.com/dexpose_io/status/1762212221772284326#m,https://pbs.twimg.com/media/GHSinsNXcAAc_N6.jpg,???? Urgent Cybersecurity Alert ????  Bazaarvoice targeted by Mogilevich Ransomware. Data breach threat imminent. Stay vigilant!  #Mogilevich #Ransomware #CyberSecurity #Bazaarvoice,2024-04-25 08:54:00+00:00,Ransomware,Mogilevich,Bazaarvoice,UNK,Bazaarvoice,United States,Insufficient information about the specific nature of the technology industry the organization is involved in
2024-02-26 14:20:00+00:00,https://twitter.com/dexpose_io/status/1762120485586841618#m,https://pbs.twimg.com/media/GHRO7cuWUAA_QXQ.jpg,"???? Silgan Holdings Inc. hit by LockBit Ransomware, data breach imminent. Stay vigilant against cyber threats.  - #LockBit #Ransomware #DataBreach #CyberSecurity ???????????",2024-04-25 08:54:00+00:00,Ransomware,LockBit,Silgan Holdings Inc.,UNK,Silgan Holdings Inc.,United States,Materials
2024-02-26 08:11:00+00:00,https://twitter.com/dexpose_io/status/1762027702939267499#m,https://pbs.twimg.com/media/GHP6mHFWgAASE22.jpg,DATA BREACH ALERT : Crypto Database Exposed - It has come to our attention that a threat actor has leaked the Crypto database and made it available on a cybercrime forum.  Stay vigilant and prioritize cybersecurity measures. - #data_threat #data_risk #cyber_security #leaked,2024-04-25 08:54:00+00:00,Data Breach,UNK,Crypto Database,UNK,MICROCELL,IRAQ,Financial Services
2024-02-25 15:41:00+00:00,https://twitter.com/dexpose_io/status/1761778357480358220#m,https://pbs.twimg.com/media/GHMYAE-WEAA8Iwy.jpg,"Dunaway Reportedly Hit by LockBit Ransomware Attack  It's been reported that Dunaway has fallen victim to a LockBit Ransomware attack. The group responsible claims to be releasing the organization's data on February 27, 2024. -  #LockBit #Ransomware #Dunaway #EngineeringServices",2024-04-25 08:54:00+00:00,Ransomware,LockBit,Dunaway,UNK,Dunaway Associates,United States,Capital Goods
2024-02-25 12:26:00+00:00,https://twitter.com/dexpose_io/status/1761729353119900143#m,https://pbs.twimg.com/media/GHLrV0CWkAAIDWM.jpg,"Data Breach Alert:  There are claims of a potential leak of the Foro Infochannel (foro.infochannel.info) database. According to sources, a threat actor has purportedly leaked this database and published it on a cybercrime forum.  #CyberCrime #DataThreat #DataBreach #DataLeak",2024-04-25 08:54:00+00:00,Data Breach,UNK,Foro Infochannel,UNK,FORO INFOCHANNEL,Mexico,"Telecommunication Services, Software & Services, Technology Hardware & Equipment"
2024-02-24 11:18:00+00:00,https://twitter.com/dexpose_io/status/1761349876254650639#m,https://pbs.twimg.com/media/GHGSE1pXMAAiTg0.jpg,"ALERT?????? - Title : Bradshaw Medical falls victim to CL0P Ransomware - Raw content : Group claims to have access to the organization's confidential data, provided sample screenshots on their dark web portal. - #cl0p #Ransomware #DarkWebMonitoring #DeXpose #DataProtection",2024-04-25 08:54:00+00:00,Ransomware,CL0P,Bradshaw Medical,UNK,INTECH-MEDICAL,United States,Health Care Equipment & Services
2024-02-24 09:00:00+00:00,https://twitter.com/dexpose_io/status/1761315177461428678#m,https://pbs.twimg.com/media/GHFyDh_WQAAXzqt.jpg,"???? Potential Breach Alert! ???? - DeXpose monitoring flagged a breach on a hacking forum. bmobile's credentials might be compromised, including sensitive data. Stay vigilant for updates.  - #Cybersecurity #Ransomware #DarkWebMonitoring #DeXpose #DataProtection",2024-04-25 08:54:00+00:00,Data Breach,UNK,bmobile,UNK,BMOBILE,Spain,"Telecommunication Services, Software & Services, Technology Hardware & Equipment"
2024-02-23 10:44:00+00:00,https://twitter.com/dexpose_io/status/1760978956097036555#m,https://pbs.twimg.com/media/GHBAoE6W4AArdko.jpg,"???? Potential Breach Alert! ????   We've detected a concerning breach on a monitored hacking forum. A hacker claims to have compromised Generali, disclosing stolen credentials. Stay vigilant!   #Cybersecurity #Ransomware #DarkWebMonitoring #DeXpose",2024-04-25 08:54:00+00:00,Data Breach,UNK,Generali,UNK,Generali,Italy,Insurance
2024-02-22 08:39:00+00:00,https://twitter.com/dexpose_io/status/1760585113816162438#m,https://pbs.twimg.com/media/GG7aqkPW0AACkTZ.jpg,"???? Austen Consultants hit by 2nd ransomware attack in <3 months!  ALPHV/BlackCat group strikes again, following #LockBit breach. Stay vigilant against cyber threats.   #CyberSecurity #DataProtection #Infosec #DarkWeb",2024-04-25 08:54:00+00:00,Ransomware,UNK,Austen Consultants,UNK,Austen Consultants,United States,Software & Services
2024-02-21 10:40:00+00:00,https://twitter.com/dexpose_io/status/1760253073564262764#m,https://pbs.twimg.com/media/GG2syCRXUAA0DRO.png,"???? New Ransomware Alert! ????  Meet Mogilevich, the latest threat post-#LockBit. They've hit INFINITI USA, compromising vital data. Our DeXpose platform stands ready to protect against such cyber threats.  Stay guarded, stay secure.  #CyberSecurity #InfoSec #DataBreach",2024-04-25 08:54:00+00:00,Ransomware,Mogilevich,INFINITI USA,UNK,"The image does not provide information about any specific organization or country. Therefore, the",UNK,Automobiles & Components
2024-02-21 09:24:00+00:00,https://twitter.com/dexpose_io/status/1760233914084327893#m,https://pbs.twimg.com/media/GG2bSEnXsAMtOgU.jpg,"??? Urgent Alert: Axel Johnson Targeted by 8Base Ransomware Group - Reports indicate Axel Johnson's compromise by the 8Base ransomware group. Data leaks include sensitive documents like invoices, contracts, and personal data. - #RansomwareProtection #DarkWebMonitoring #DeXpose",2024-04-25 08:54:00+00:00,Ransomware,8Base,Axel Johnson,UNK,Axel Johnson,Sweden,Consumer Services
2024-02-20 15:31:00+00:00,https://twitter.com/dexpose_io/status/1759963914350059577#m,https://pbs.twimg.com/media/GGyloVuWYAAxhme.jpg,???? #CyberAttack Alert   Advanced Project Solutions hit by Cactus #ransomware  54 GB of sensitive data leaked on the dark web  Cyberthreats persist. Our DeXpose Darkweb monitoring platform is here to strengthen defenses. ??????? Stay vigilant!  #Cybersecurity #DeXpose #DataProtection,2024-04-25 08:54:00+00:00,Ransomware,Cactus,Advanced Project Solutions,UNK,ADVANCEDPROSOLUTIONS,United States,Software & Services
2024-02-20 09:07:00+00:00,https://twitter.com/dexpose_io/status/1759867478518223111#m,https://pbs.twimg.com/media/GGxNu6UXYAAWoRa.jpg,#DataLeak Alert ???? Massive data breach hits leading Latin American companies!   Stay vigilant against phishing attempts. Our darkweb monitoring platform - #Cybersecurity #RansomwareProtection #DarkWebMonitoring #DeXpose #DataProtection,2024-04-25 08:54:00+00:00,Data Breach,UNK,Leading Latin American companies,UNK,SIAPE,Brazil,Insufficient information
2024-02-19 18:36:00+00:00,https://twitter.com/dexpose_io/status/1759648204621021225#m,https://pbs.twimg.com/media/GGuGbasW4AA0kkg.jpg,ALERT??????: Schneider Electric hit by Cactus ransomware group. 1.5 TB data leaked. -  #Cybersecurity #Ransomware #SchneiderElectric,2024-04-25 08:54:00+00:00,Ransomware,Cactus,Schneider Electric,UNK,Schneider Electric,France,Energy
2024-02-16 19:22:00+00:00,https://twitter.com/dexpose_io/status/1758572540618760410#m,https://pbs.twimg.com/media/GGe0WZNXUAAKmFI.jpg,"Etisalat Hit by LockBit 3.0 Ransomware ????  Etisalat, a telecom giant, hit by LockBit 3.0 ransomware.  Sensitive data compromised, ransom demanded: $100,000.  Stay safe with DeXpose's darkweb monitoring. - #Cybersecurity #Ransomware #DataProtection #DeXpose",2024-04-25 08:54:00+00:00,Ransomware,LockBit 3.0,Etisalat,UNK,Etisalat,UAE,Telecommunication Services
2024-02-16 13:24:00+00:00,https://twitter.com/dexpose_io/status/1758482523259085168#m,https://pbs.twimg.com/media/GGdh-j7WQAAQOWF.jpg,"???? CyberAttack Alert ????  Griffin Dewatering hit by Hunters International ransomware.  68.7 GB of data breached, including sensitive records.  Stay secure with DeXpose darkweb monitoring Act now to protect your data!  #Cybersecurity #InfoSec #DeXpose #Ransomware #DarkWebMonitoring",2024-04-25 08:54:00+00:00,Ransomware,Hunters International,Griffin Dewatering,UNK,GRIFFIN DEWATERING,United States,Capital Goods
2024-02-16 08:27:00+00:00,https://twitter.com/dexpose_io/status/1758407842741014576#m,https://pbs.twimg.com/media/GGceXhAXMAAjX97.jpg,"???? ALERT: ASA Electronics (asaelectronics.com) targeted by ALPHV/BlackCat ransomware group. - ???? Our DeXpose platform tracks such threats, ensuring security. - 2.7 TB of sensitive data breached, including engineering and HR records. Stay vigilant! #DarkWeb #Security #DeXpose",2024-04-25 08:54:00+00:00,Ransomware,ALPHV/BlackCat,ASA Electronics,UNK,ASA Electronics,United States,Technology Hardware & Equipment
2024-02-13 13:58:00+00:00,https://twitter.com/dexpose_io/status/1757403836744950224#m,https://pbs.twimg.com/media/GGONWvLXAAA-M7i.jpg,???? Urgent: Aurum Institute hit by LockBit ransomware. $1M demanded.  ???????? #SouthAfrica: Aurum Institute reportedly compromised by LockBit 3.0 group. - #DarkWeb #Security #DataProtection #OnlineSafety #DeXpose #DarkWebMonitoring,2024-04-25 08:54:00+00:00,Ransomware,LockBit,Aurum Institute,South Africa,AURUMINSTITUTE,South Africa,Health Care Equipment & Services
